0.03021736	0.06842992	0.13104025	0.15217267	0.07841731	0.01587953	0.00778805	0.0026891802	0.053701762	0.1054625	0.16116267	0.2172804	0.30988178	0.41332966	0.37031877	0.24402744	0.14729717	0.07963939	0.08245131	0.2048242	0.31297573	0.37546927	0.43494147	0.46843034	0.49878755	0.3529891	0.19857864	0.28702712	0.4225975	0.44069767	0.40944645	0.42047992	0.46330413	0.4419754	0.3381643	0.30335948	0.4264183	0.5662151	0.78725195	0.98836416	0.81588763	0.63843	0.6327329	0.6452409	0.67087466	0.70041066	0.76334476	0.84526986	0.86054474	0.810271	0.80120754	0.8620626	0.8939893	0.8330409	0.78637195	0.86250573	0.9359018	0.85529953	0.76716846	0.81973314	0.8995969	0.7120074	0.4120558	0.20751458	0.78653353	0.4900347	0.34645963	0.53961354
0.09446746	0.13570517	0.15264194	0.15019631	0.10341013	0.06883925	0.093557276	0.114289045	0.06027856	0.005271509	0.069535695	0.14644153	0.22118045	0.29527515	0.30747664	0.28448394	0.22593577	0.13241981	0.07288262	0.07099482	0.08689483	0.15990312	0.23592061	0.33781698	0.4359246	0.32091305	0.19548233	0.22709806	0.2891855	0.35702467	0.42728025	0.44133264	0.41313013	0.37712383	0.33108407	0.33270288	0.44334877	0.52312326	0.45305833	0.38926098	0.44297963	0.4982652	0.52465814	0.5479887	0.6031803	0.6678441	0.65826017	0.6064569	0.62108916	0.70105886	0.73980147	0.70859677	0.7100559	0.81638324	0.9159495	0.9573707	0.9965329	0.9086283	0.8145115	0.7967084	0.7937125	0.5724111	0.25939563	0.09159654	0.16498494	0.55452067	0.5082806	0.49275297
0.074897826	0.13267088	0.20342031	0.24673913	0.22730574	0.2142519	0.23216234	0.24333191	0.12811035	0.011203566	0.0414469	0.08728679	0.14227834	0.19999067	0.2408249	0.2720618	0.24104312	0.14879793	0.1085647	0.1565765	0.18085648	0.12894481	0.09962491	0.26459408	0.42482832	0.31872275	0.19959615	0.24106172	0.31368697	0.3471141	0.36407337	0.35495424	0.32622877	0.3173854	0.3341048	0.39446583	0.5546646	0.6723303	0.5835549	0.5003539	0.52167	0.5443797	0.5412208	0.53532004	0.52342105	0.5097389	0.54373074	0.6048313	0.6387903	0.64605653	0.7085393	0.86470425	0.9855858	0.9931889	0.9998542	0.99845433	0.994686	0.8576929	0.7141865	0.6168665	0.52850807	0.41303673	0.2861748	0.16972405	0.8321588	0.92339325	0.024351656	0.30814174
0.034481104	0.05160898	0.062535904	0.07449149	0.08880032	0.10960668	0.16194987	0.20820162	0.14023894	0.070753396	0.036929373	0.006885137	0.067750394	0.15564281	0.21183705	0.25000685	0.23055711	0.1544402	0.102977015	0.09334211	0.0869511	0.09097472	0.09933722	0.14501415	0.19028662	0.2128078	0.2342167	0.31633386	0.41023025	0.5255585	0.64989054	0.5642463	0.32073665	0.24729133	0.39250016	0.49095654	0.48245868	0.51742053	0.7633209	0.979525	0.6389241	0.29089913	0.39562216	0.5483323	0.65412	0.74595785	0.77068144	0.75724196	0.72390467	0.6709984	0.6735207	0.7700847	0.85930264	0.92493635	0.973539	0.87567484	0.77988434	0.8007335	0.8272851	0.7214764	0.5899858	0.43045738	0.25914973	0.13595964	0.50188917	0.46248528	0.5188771	0.54698575
0.05001755	0.1264831	0.26032254	0.31358832	0.18252802	0.07183819	0.060019597	0.04765184	0.02498716	0.002185189	0.192763	0.4059571	0.47584108	0.50311935	0.37069348	0.14745545	0.121974796	0.2909828	0.41076818	0.44704103	0.45323807	0.36287588	0.28782052	0.34440398	0.39979637	0.38819155	0.37331128	0.41729072	0.47269064	0.534645	0.59935296	0.56248343	0.44924536	0.3952435	0.41740236	0.42955077	0.41879863	0.4212018	0.48745626	0.55149406	0.5739688	0.5958894	0.56026345	0.5185382	0.5377999	0.57519287	0.6009269	0.6200313	0.6442634	0.6735384	0.7455038	0.88989884	0.99679345	0.98329204	0.96533585	0.9090681	0.8527745	0.7950249	0.737204	0.65021545	0.5575675	0.40486592	0.22693476	0.11028269	0.4846694	0.3356174	0.82983184	0.49569863
0.16539189	0.23293938	0.25196168	0.24665245	0.18568075	0.124304466	0.060964614	0.004955746	0.08640295	0.16968292	0.22686708	0.28128535	0.28265706	0.26825818	0.2475455	0.22324263	0.22818702	0.26189527	0.255959	0.18276072	0.123284936	0.10786564	0.09195792	0.07184978	0.056065768	0.28351432	0.5228542	0.70858365	0.8839111	0.7571039	0.5033646	0.38845724	0.3779272	0.3669704	0.35546473	0.3762371	0.4708509	0.5853926	0.79665756	0.9924242	0.8975982	0.7988977	0.76710844	0.7424112	0.7238424	0.7070956	0.7115657	0.7281002	0.7251497	0.70303625	0.68934953	0.68996	0.71919036	0.8403057	0.9491255	0.9522037	0.9529696	0.8236681	0.68800783	0.59174126	0.50311816	0.3620928	0.19905221	0.094541475	0.5457093	0.5871447	0.5935033	0.4545376
0	0.09220669	0.30296484	0.4262615	0.34947518	0.27183703	0.19006431	0.1297602	0.471992	0.8195909	0.88775766	0.92630714	0.85883385	0.7598403	0.5902494	0.3805149	0.3077894	0.36980835	0.46417943	0.6134401	0.6829728	0.49653658	0.3402423	0.44316843	0.54439074	0.54976934	0.55046225	0.5952434	0.648579	0.7390657	0.84516037	0.9199409	0.9711787	0.99490714	0.9832663	0.958138	0.90215486	0.8350065	0.713666	0.5996553	0.62307644	0.6483301	0.6748617	0.7015288	0.7684365	0.8473077	0.7966782	0.67241114	0.59746325	0.57101923	0.5892167	0.68315417	0.72991747	0.62522674	0.5473881	0.70047724	0.84924614	0.7550032	0.6488797	0.6280279	0.6237214	0.44159093	0.1847534	0.054585416	0.5747782	0.49472886	0	0.6274994
0.52696204	0.61365366	0.3804918	0.22928795	0.26557705	0.31500483	0.4282033	0.5284316	0.38546824	0.23926234	0.27623922	0.33263177	0.44405904	0.571848	0.55144525	0.44677672	0.40966952	0.4390069	0.46977094	0.5029554	0.5338668	0.5574807	0.56695074	0.45478377	0.34525245	0.38397616	0.42994788	0.37766477	0.30631727	0.3361611	0.40851727	0.5286074	0.68458515	0.81901425	0.92573804	0.9606485	0.8312735	0.7021732	0.5744062	0.4557685	0.50830555	0.5631249	0.5790506	0.5908539	0.5399469	0.4703963	0.48754004	0.5539805	0.52919096	0.41467908	0.35406685	0.38490218	0.4043589	0.3872842	0.37322274	0.38507533	0.39692256	0.4084663	0.41999522	0.29897812	0.15224308	0.07291026	0.021894334	0	1	0.49523342	0.6960331	1
0.026875386	0.09953561	0.24361882	0.32207847	0.2504129	0.17630722	0.09035788	0.01152482	0.066122115	0.122498475	0.212403	0.3058612	0.4203964	0.5411977	0.41017726	0.13596405	0.11595319	0.345943	0.45238283	0.34920415	0.26660442	0.25007397	0.23705706	0.25425637	0.27066213	0.24243218	0.21202005	0.2018271	0.19555727	0.20679691	0.22539262	0.28576028	0.3775331	0.40718573	0.35696962	0.3180228	0.30485645	0.3285928	0.53144234	0.7305553	0.8596058	0.98772216	0.93684256	0.86699104	0.7290248	0.57080835	0.5085131	0.5007613	0.49558786	0.4929502	0.514594	0.57743454	0.6124407	0.55808365	0.50737566	0.48804954	0.46988004	0.5167718	0.5668443	0.47482386	0.35523316	0.23955716	0.12552577	0.056094207	0.027199566	0.437661	0.5426516	0.36702964
0.061888162	0.17220674	0.37370858	0.48201013	0.3771001	0.28485674	0.2540928	0.22116749	0.14771627	0.073724695	0.10700774	0.15166092	0.16805428	0.1760461	0.25968176	0.38633057	0.35631442	0.17222276	0.10096259	0.22113563	0.34145755	0.46225744	0.57613945	0.63052744	0.68034834	0.47326857	0.25362924	0.41213208	0.6440058	0.7149262	0.71822715	0.581249	0.33880556	0.2524306	0.36671507	0.4850189	0.6125177	0.73341125	0.8222449	0.899016	0.74961597	0.5972003	0.6058696	0.6316124	0.6689739	0.7097896	0.72184736	0.71755254	0.76895183	0.8751246	0.93444145	0.9142611	0.9101319	0.9575348	0.9885245	0.87836015	0.77019703	0.77459925	0.78450465	0.6169755	0.41501865	0.23800522	0.07147095	0	0	0.5833383	0.6684138	0.37718463
